restaurant_id,postal_code,restaurant_name,restaurant_address,dish_name,category
78134,8500,Paul's Boutique,kleine sint jansstraat 15,4 seizoen,Vegetarische burgers
78134,8500,Paul's Boutique,kleine sint jansstraat 15,Quinoa,Vegetarische burgers
290696,2000,Dunkin,Meir 117,Vegan donut box 6,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan donut box 6,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan donut box 6,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan donut box 6,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan donut box 6,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan donut box 6,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan donut box 12,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan donut box 12,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan donut box 12,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan donut box 12,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan donut box 12,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan donut box 12,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Cookie Blue,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Cookie Blue,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Cookie Blue,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Cookie Blue,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Cookie Blue,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Cookie Blue,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Cookie Pink,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Cookie Pink,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Cookie Pink,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Cookie Pink,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Cookie Pink,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Cookie Pink,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Original Glazed,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Original Glazed,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Original Glazed,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Original Glazed,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Original Glazed,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Original Glazed,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Snowbear,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Snowbear,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Snowbear,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Snowbear,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Snowbear,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Snowbear,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Speculoos Sensation,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Speculoos Sensation,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Speculoos Sensation,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Speculoos Sensation,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Speculoos Sensation,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Speculoos Sensation,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Strawberry Swirl,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Strawberry Swirl,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Strawberry Swirl,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Strawberry Swirl,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Strawberry Swirl,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Strawberry Swirl,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Chocolate Chip,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Chocolate Chip,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Chocolate Chip,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Chocolate Chip,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Chocolate Chip,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Chocolate Chip,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Boston Pinguin,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Boston Pinguin,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Boston Pinguin,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Boston Pinguin,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Boston Pinguin,Vegan Donuts
290696,2000,Dunkin,Meir 117,Vegan Boston Pinguin,Vegan Donuts
224501,3000,Masalatop Indian Restaurant/Tandoori Masala,"'s-Meiersstraat 3, 3000 Leuven, Belgique",Aloo Palak,Vegetarische Gerechten
224501,3000,Masalatop Indian Restaurant/Tandoori Masala,"'s-Meiersstraat 3, 3000 Leuven, Belgique",Palak Paneer,Vegetarische Gerechten
224501,3000,Masalatop Indian Restaurant/Tandoori Masala,"'s-Meiersstraat 3, 3000 Leuven, Belgique",Matter Paneer,Vegetarische Gerechten
224501,3000,Masalatop Indian Restaurant/Tandoori Masala,"'s-Meiersstraat 3, 3000 Leuven, Belgique",Aloo Matter Gobi,Vegetarische Gerechten
439543,9000,Carrefour Express Vrijdagmarkt,54 Vrijdagmarkt,Vivera Vegan Groenteschijf 200 g,Vegan & vegetarisch
439543,9000,Carrefour Express Vrijdagmarkt,54 Vrijdagmarkt,Vivera Vegetarische Kaasschnitzel 150 g,Vegan & vegetarisch
439543,9000,Carrefour Express Vrijdagmarkt,54 Vrijdagmarkt,Vivera Vegan Oosterse Schijf 200 g,Vegan & vegetarisch
113345,8000,McDonald's Centrum ,Steenstraat 40,Red Devils Veggie McMenu®,Veggie
113345,8000,McDonald's Centrum ,Steenstraat 40,McVeggie McMenu®,Veggie
113345,8000,McDonald's Centrum ,Steenstraat 40,Veggie Deluxe McMenu®,Veggie
418345,2300,Panos,38 Grote Markt,Broodje Aubergine- & Tomatenspread - VEGAN,Broodjes vegetarisch
418345,2300,Panos,38 Grote Markt,Broodje Rauwkost - VEGAN,Broodjes vegetarisch
418345,2300,Panos,38 Grote Markt,Broodje Mediterraanse Hummus - VEGAN,Broodjes vegetarisch
306515,2000,THE PEARL ~ Sri Lankan & South Indian Restaurant,Nationalestraat 126,Masala Dosa,Vegetarian Dishes
306515,2000,THE PEARL ~ Sri Lankan & South Indian Restaurant,Nationalestraat 126,Plain Dosa,Vegetarian Dishes
306515,2000,THE PEARL ~ Sri Lankan & South Indian Restaurant,Nationalestraat 126,Rice and 4 Veg Curries,Vegetarian Dishes
306515,2000,THE PEARL ~ Sri Lankan & South Indian Restaurant,Nationalestraat 126,Fried Rice and 4 Veg Curries,Vegetarian Dishes
306515,2000,THE PEARL ~ Sri Lankan & South Indian Restaurant,Nationalestraat 126,Uthappam and Chutney,Vegetarian Dishes
306515,2000,THE PEARL ~ Sri Lankan & South Indian Restaurant,Nationalestraat 126,Thali ( Veg ),Vegetarian Dishes
310536,2000,Carrefour Express Ossenmarkt,Korte Winkelstraat 2,"Carrefour Veggie Sojaballetjes Tomaat, Basilicum  x 12 Ongeveer 200 g",Vegan & vegetarisch
310536,2000,Carrefour Express Ossenmarkt,Korte Winkelstraat 2,Vivera Vegan Nuggets 200 g,Vegan & vegetarisch
310536,2000,Carrefour Express Ossenmarkt,Korte Winkelstraat 2,Vivera Vegan Groenteschijf 200 g,Vegan & vegetarisch
310536,2000,Carrefour Express Ossenmarkt,Korte Winkelstraat 2,Vivera Vegan Oosterse Schijf 200 g,Vegan & vegetarisch
310536,2000,Carrefour Express Ossenmarkt,Korte Winkelstraat 2,SoFine Tofu Naturel 250 g,Vegan & vegetarisch
310536,2000,Carrefour Express Ossenmarkt,Korte Winkelstraat 2,GARDEN GOURMET Veganistische Falafel x9 190 g,Vegan & vegetarisch
60103,2000,Mama's Garden,Oude Koornmarkt 41,Houmous + sla,Mama's Garden Veggie
60103,2000,Mama's Garden,Oude Koornmarkt 41,Houmous + Broodjes,Mama's Garden Veggie Classic
60103,2000,Mama's Garden,Oude Koornmarkt 41,Falafel + sla,Mama's Garden Veggie
60103,2000,Mama's Garden,Oude Koornmarkt 41,Falafel + Houmous + Broodjes,Mama's Garden Veggie Classic
60103,2000,Mama's Garden,Oude Koornmarkt 41,Falafel + feta + sla,Mama's Garden Veggie
60103,2000,Mama's Garden,Oude Koornmarkt 41,Falafel + Sla + Frieten,Mama's Garden Veggie Classic
60103,2000,Mama's Garden,Oude Koornmarkt 41,Houmous & Falafel,Mama's Garden Veggie
60103,2000,Mama's Garden,Oude Koornmarkt 41,Falafel 12 Stuks,Mama's Garden Veggie Classic
60103,2000,Mama's Garden,Oude Koornmarkt 41,Kaascroque,Mama's Garden Veggie
60103,2000,Mama's Garden,Oude Koornmarkt 41,Gemengde Sla,Mama's Garden Veggie Classic
60103,2000,Mama's Garden,Oude Koornmarkt 41,Kaascroque + sla,Mama's Garden Veggie
60103,2000,Mama's Garden,Oude Koornmarkt 41,Gemengde Sla + Feta,Mama's Garden Veggie Classic
60103,2000,Mama's Garden,Oude Koornmarkt 41,Tomaat Mozzarella,Mama's Garden Veggie
60103,2000,Mama's Garden,Oude Koornmarkt 41,Gemengde Sla + Mozzarella,Mama's Garden Veggie Classic
60103,2000,Mama's Garden,Oude Koornmarkt 41,Sla met Fetakaas,Mama's Garden Veggie
60103,2000,Mama's Garden,Oude Koornmarkt 41,Portie Frieten,Mama's Garden Veggie Classic
60103,2000,Mama's Garden,Oude Koornmarkt 41,Pitabroodje,Mama's Garden Veggie
60103,2000,Mama's Garden,Oude Koornmarkt 41,Portie Feta,Mama's Garden Veggie Classic
60103,2000,Mama's Garden,Oude Koornmarkt 41,Lookbrood met Kaas,Mama's Garden Veggie
60103,2000,Mama's Garden,Oude Koornmarkt 41,Sla met Tomaten,Mama's Garden Veggie Classic
505162,2018,Humm Deli,31 Dageraadplaats,Roasted Pumpkin (250gr),Vegetables
505162,2018,Humm Deli,31 Dageraadplaats,Brussels Sprouts (250gr),Vegetables
505162,2018,Humm Deli,31 Dageraadplaats,Roasted Cauliflower (250gr),Vegetables
122627,2140,Nawaab Tandoori,"Turnhoutsebaan 365, 2140 Borgerhout",Alu Baingan,Vegetarian Dishes
122627,2140,Nawaab Tandoori,"Turnhoutsebaan 365, 2140 Borgerhout",Alu Gobi,Vegetarian Dishes
122627,2140,Nawaab Tandoori,"Turnhoutsebaan 365, 2140 Borgerhout",Palak Paneer,Vegetarian Dishes
122627,2140,Nawaab Tandoori,"Turnhoutsebaan 365, 2140 Borgerhout",Palak Alo,Vegetarian Dishes
122627,2140,Nawaab Tandoori,"Turnhoutsebaan 365, 2140 Borgerhout",Mixed Vegetables,Vegetarian Dishes
122627,2140,Nawaab Tandoori,"Turnhoutsebaan 365, 2140 Borgerhout",Tarka Dal,Vegetarian Dishes
122627,2140,Nawaab Tandoori,"Turnhoutsebaan 365, 2140 Borgerhout",Channa Massala,Vegetarian Dishes
250757,9000,thaithanee,"Vlaanderenstraat 79,",Tao Hoe Pad Phak,Vegetarische hoofdgerechten/ Vegetarian main dishes
250757,9000,thaithanee,"Vlaanderenstraat 79,",Poopear,vegetarische voorgerechten/ vegetarian starters
250757,9000,thaithanee,"Vlaanderenstraat 79,",Tao Hoe Pad Priow Waan,Vegetarische hoofdgerechten/ Vegetarian main dishes
250757,9000,thaithanee,"Vlaanderenstraat 79,",Keing Tcheut,vegetarische voorgerechten/ vegetarian starters
250757,9000,thaithanee,"Vlaanderenstraat 79,",Tao Hoe Pad Prick,Vegetarische hoofdgerechten/ Vegetarian main dishes
250757,9000,thaithanee,"Vlaanderenstraat 79,",Kein Deing Tao Hoe,Vegetarische hoofdgerechten/ Vegetarian main dishes
288435,3000,Thai Time,"Tiensestraat 135,3000 Leuven",Phad Prak Room,Hoofgerechten Vegetarisch
288435,3000,Thai Time,"Tiensestraat 135,3000 Leuven",Phad Thai Tofu,Hoofgerechten Vegetarisch
288435,3000,Thai Time,"Tiensestraat 135,3000 Leuven",Keng Kieuw Waan Tjee - Pikant,Hoofgerechten Vegetarisch
14962,2000,Bia Mara,Maalderijstraat 1,Parmesan & Mozzarella Arancini's,Veggie
14962,2000,Bia Mara,Maalderijstraat 1,Sweet Potatoes Fries,Veggie
74188,2600,Frituur Den Boomgaard,De Fourneaustraat 54,Bami Oriental,Vegetarische Snacks
74188,2600,Frituur Den Boomgaard,De Fourneaustraat 54,Mini Loempia,Vegetarische Snacks
74188,2600,Frituur Den Boomgaard,De Fourneaustraat 54,Bicky Veggie Burger,Vegetarische Snacks
74188,2600,Frituur Den Boomgaard,De Fourneaustraat 54,Bicky Veggie Cheeseburger,Vegetarische Snacks
74188,2600,Frituur Den Boomgaard,De Fourneaustraat 54,Veggie Bitterballen,Vegetarische Snacks
74188,2600,Frituur Den Boomgaard,De Fourneaustraat 54,Kaasballetjes,Vegetarische Snacks
74188,2600,Frituur Den Boomgaard,De Fourneaustraat 54,Veggie Curryworst,Vegetarische Snacks
74188,2600,Frituur Den Boomgaard,De Fourneaustraat 54,Veggie Curryworst Speciaal,Vegetarische Snacks
74188,2600,Frituur Den Boomgaard,De Fourneaustraat 54,Veggie Curryworst Speciaal,Vegetarische Snacks
74188,2600,Frituur Den Boomgaard,De Fourneaustraat 54,Vegi Vleeskroket,Vegetarische Snacks
74188,2600,Frituur Den Boomgaard,De Fourneaustraat 54,Vegi mix(4stuk),Vegetarische Snacks
74188,2600,Frituur Den Boomgaard,De Fourneaustraat 54,Vegi loempidel(Vegi viandel),Vegetarische Snacks
46718,9000,Indian Restaurant Rasoi,Vlaanderenstraat 49,Veggie Samosa,Voorgerechten Veggie
46718,9000,Indian Restaurant Rasoi,Vlaanderenstraat 49,Dal Tarka,Veggie Hoofdgerechten
46718,9000,Indian Restaurant Rasoi,Vlaanderenstraat 49,Pakora,Voorgerechten Veggie
46718,9000,Indian Restaurant Rasoi,Vlaanderenstraat 49,Veggie Shahi Korma,Veggie Hoofdgerechten
46718,9000,Indian Restaurant Rasoi,Vlaanderenstraat 49,Panneer Pakora,Voorgerechten Veggie
46718,9000,Indian Restaurant Rasoi,Vlaanderenstraat 49,Mix-Veggie Curry,Veggie Hoofdgerechten
46718,9000,Indian Restaurant Rasoi,Vlaanderenstraat 49,Palak Paneer,Veggie Hoofdgerechten
46718,9000,Indian Restaurant Rasoi,Vlaanderenstraat 49,Matar Paneer,Veggie Hoofdgerechten
46718,9000,Indian Restaurant Rasoi,Vlaanderenstraat 49,Aloo Matar,Veggie Hoofdgerechten
46718,9000,Indian Restaurant Rasoi,Vlaanderenstraat 49,Paneer Korma,Veggie Hoofdgerechten
46718,9000,Indian Restaurant Rasoi,Vlaanderenstraat 49,Aloo Palak,Veggie Hoofdgerechten
46718,9000,Indian Restaurant Rasoi,Vlaanderenstraat 49,Paneer Jalfrezi,Veggie Hoofdgerechten
46718,9000,Indian Restaurant Rasoi,Vlaanderenstraat 49,Mushroom Bhajee,Veggie Hoofdgerechten
97987,2800,🎸Beastie Burgers,Ijzerenleen 45,Bermuda,Vegetarische Burgers
97987,2800,🎸Beastie Burgers,Ijzerenleen 45,4 Seasons,Vegan Burgers
97987,2800,🎸Beastie Burgers,Ijzerenleen 45,Cheesecake,Vegetarische Burgers
97987,2800,🎸Beastie Burgers,Ijzerenleen 45,Hazelnut,Vegan Burgers
97987,2800,🎸Beastie Burgers,Ijzerenleen 45,Quinoa,Vegan Burgers
97987,2800,🎸Beastie Burgers,Ijzerenleen 45,Hendrix,Vegetarische Burgers
97987,2800,🎸Beastie Burgers,Ijzerenleen 45,Whole Lotta Love,Vegetarische Burgers
97987,2800,🎸Beastie Burgers,Ijzerenleen 45,Sir Lewis,Vegan Burgers
477705,9000,gewoon.anders,Mimosastraat 152,Vegan Croque monsieur (2 stuks),Vegan Croques
477705,9000,gewoon.anders,Mimosastraat 152,Vegan Chocomousse (glutenvrij),Vegan Nagerechten
477705,9000,gewoon.anders,Mimosastraat 152,"Vegan Kippenvleugels, vergezeld van bbq - saus","Vegan Hapjes, snacks & voorgerechtjes"
477705,9000,gewoon.anders,Mimosastraat 152,"Vegan Vol - au - vent, vergezeld van puree (glutenvrij)",Vegan Hoofdgerechten
477705,9000,gewoon.anders,Mimosastraat 152,Vegan Grootmoederskoek,Vegan Nagerechten
477705,9000,gewoon.anders,Mimosastraat 152,Vegan Witloof in de oven (glutenvrij),Vegan Hoofdgerechten
477705,9000,gewoon.anders,Mimosastraat 152,"Vegan Inktvis, vergezeld van tartaarsaus","Vegan Hapjes, snacks & voorgerechtjes"
477705,9000,gewoon.anders,Mimosastraat 152,Vegan en Glutenvrije Croque monsieur (2 stuks),Vegan Croques
477705,9000,gewoon.anders,Mimosastraat 152,Fritz - limo citroen (33cl),Vegan Niet alcoholische dranken
477705,9000,gewoon.anders,Mimosastraat 152,Vegan Worstenbroodje,"Vegan Hapjes, snacks & voorgerechtjes"
477705,9000,gewoon.anders,Mimosastraat 152,Vegan Croque vol-au-vent (2 stuks),Vegan Croques
477705,9000,gewoon.anders,Mimosastraat 152,Vegan en Glutenvrije Croque vol-au-vent (2 stuks),Vegan Croques
477705,9000,gewoon.anders,Mimosastraat 152,Vegan Kaasbroodje,"Vegan Hapjes, snacks & voorgerechtjes"
477705,9000,gewoon.anders,Mimosastraat 152,Vegan Lasagne bolognaise (glutenvrij),Vegan Hoofdgerechten
477705,9000,gewoon.anders,Mimosastraat 152,Marie - Stella - Maris plat water (50cl),Vegan Niet alcoholische dranken
477705,9000,gewoon.anders,Mimosastraat 152,Vegan Croque bolognaise (2 stuks),Vegan Croques
477705,9000,gewoon.anders,Mimosastraat 152,Vegan Kaas- en hambroodje,"Vegan Hapjes, snacks & voorgerechtjes"
477705,9000,gewoon.anders,Mimosastraat 152,Vegan Ciabatta met lookboter,"Vegan Hapjes, snacks & voorgerechtjes"
477705,9000,gewoon.anders,Mimosastraat 152,Vegan en Glutenvrije Croque bolognaise (2 stuks),Vegan Croques
477705,9000,gewoon.anders,Mimosastraat 152,Marie - Stella - Maris bruisend water (50cl),Vegan Niet alcoholische dranken
477705,9000,gewoon.anders,Mimosastraat 152,Loopuyt tonic (20cl),Vegan Niet alcoholische dranken
477705,9000,gewoon.anders,Mimosastraat 152,Vegan Kaaspasteitje (glutenvrij),"Vegan Hapjes, snacks & voorgerechtjes"
477705,9000,gewoon.anders,Mimosastraat 152,Vegan Croque boerinnetje (1 stuk),Vegan Croques
477705,9000,gewoon.anders,Mimosastraat 152,Vegan en Glutenvrije Croque boerinneke (1 stuk),Vegan Croques
451259,8000,Dash'd Burgers,80 Langestraat,⚡NEW⚡ The—Veggie—Fish,Vegetarian—Burgers
451259,8000,Dash'd Burgers,80 Langestraat,⚡NEW⚡ The—Dirty—Vegan,Vegetarian—Burgers
79835,3500,De Stadsomvaart,Stadsomvaart 18 bus 1,Griekse Salade ,Veggiesalades
79835,3500,De Stadsomvaart,Stadsomvaart 18 bus 1,Broodje Tomaat & Mozzarella ,Veggiebroodjes
79835,3500,De Stadsomvaart,Stadsomvaart 18 bus 1,Salade Tomaat & Mozzarella ,Veggiesalades
79835,3500,De Stadsomvaart,Stadsomvaart 18 bus 1,Broodje Brie ,Veggiebroodjes
79835,3500,De Stadsomvaart,Stadsomvaart 18 bus 1,Avocadosalade,Veggiesalades
79835,3500,De Stadsomvaart,Stadsomvaart 18 bus 1,Grieks Broodje ,Veggiebroodjes
79835,3500,De Stadsomvaart,Stadsomvaart 18 bus 1,Broodje veggie ,Veggiebroodjes
79835,3500,De Stadsomvaart,Stadsomvaart 18 bus 1,Broodje gezond,Veggiebroodjes
79835,3500,De Stadsomvaart,Stadsomvaart 18 bus 1,Avohummus,Veggiebroodjes
79835,3500,De Stadsomvaart,Stadsomvaart 18 bus 1,Griekse Hummus ,Veggiebroodjes
79835,3500,De Stadsomvaart,Stadsomvaart 18 bus 1,Vegan Deluxe ,Veggiebroodjes
301257,9100,Frituur Conny & Franky,325 Plezantstraat,Vegan Franse Hamburger,Vegan
301257,9100,Frituur Conny & Franky,325 Plezantstraat,Vegetarische Kapsalon,Extra Veggie opties
301257,9100,Frituur Conny & Franky,325 Plezantstraat,Vegan Friet Oorlog,Vegan
301257,9100,Frituur Conny & Franky,325 Plezantstraat,Vegetarische Rombout,Extra Veggie opties
301257,9100,Frituur Conny & Franky,325 Plezantstraat,Vegan Friet Juliette,Vegan
301257,9100,Frituur Conny & Franky,325 Plezantstraat,Vegetarische Franse Hamburger,Extra Veggie opties
301257,9100,Frituur Conny & Franky,325 Plezantstraat,Vegan Stoofvlees,Vegan
301257,9100,Frituur Conny & Franky,325 Plezantstraat,1/4 Veggie Pita,Extra Veggie opties
301257,9100,Frituur Conny & Franky,325 Plezantstraat,Vegan Stoofsaus,Vegan
301257,9100,Frituur Conny & Franky,325 Plezantstraat,1/3 Veggie Pita,Extra Veggie opties
301257,9100,Frituur Conny & Franky,325 Plezantstraat,Vegan Vol-au-vent,Vegan
301257,9100,Frituur Conny & Franky,325 Plezantstraat,1/2 Veggie Pita,Extra Veggie opties
301257,9100,Frituur Conny & Franky,325 Plezantstraat,Vegan Goulash,Vegan
301257,9100,Frituur Conny & Franky,325 Plezantstraat,Durum Veggie,Extra Veggie opties
301257,9100,Frituur Conny & Franky,325 Plezantstraat,Vegan Burger,Vegan
301257,9100,Frituur Conny & Franky,325 Plezantstraat,Veggie Frikandel,Extra Veggie opties
301257,9100,Frituur Conny & Franky,325 Plezantstraat,Vegan Fishburger,Vegan
301257,9100,Frituur Conny & Franky,325 Plezantstraat,Veggie Frikandel Speciaal,Extra Veggie opties
301257,9100,Frituur Conny & Franky,325 Plezantstraat,Durum Vegan,Vegan
301257,9100,Frituur Conny & Franky,325 Plezantstraat,Veggie Mexicano,Extra Veggie opties
301257,9100,Frituur Conny & Franky,325 Plezantstraat,Vegan Kaaskroket,Vegan
301257,9100,Frituur Conny & Franky,325 Plezantstraat,Veggie Frikburger (Enkele bun),Extra Veggie opties
301257,9100,Frituur Conny & Franky,325 Plezantstraat,Vegan Ham - Kaaskroket,Vegan
301257,9100,Frituur Conny & Franky,325 Plezantstraat,Veggie Ribburger (Enkele bun),Extra Veggie opties
301257,9100,Frituur Conny & Franky,325 Plezantstraat,1/4 Vegan Pita,Vegan
301257,9100,Frituur Conny & Franky,325 Plezantstraat,1/3 Vegan Pita,Vegan
301257,9100,Frituur Conny & Franky,325 Plezantstraat,1/2 Vegan Pita,Vegan
301257,9100,Frituur Conny & Franky,325 Plezantstraat,Vegan Bamischijf,Vegan
301257,9100,Frituur Conny & Franky,325 Plezantstraat,Vegan Bitterbal (stuk),Vegan
301257,9100,Frituur Conny & Franky,325 Plezantstraat,Vegan Kipnugget (stuk),Vegan
297056,2000,Yummy Thai wok,Melkmarkt 42,Vegetables,Mix Vegetables Wok
297056,2000,Yummy Thai wok,Melkmarkt 42,Chicken,Mix Vegetables Wok
297056,2000,Yummy Thai wok,Melkmarkt 42,Beef,Mix Vegetables Wok
297056,2000,Yummy Thai wok,Melkmarkt 42,Scampi,Mix Vegetables Wok
47526,3000,Lasagnerie Löven,Parijsstraat 7,Sexivegi Regular,Vegan |  Vegy Lasagna
47526,3000,Lasagnerie Löven,Parijsstraat 7,Sexivegi King Size,Vegan |  Vegy Lasagna
47526,3000,Lasagnerie Löven,Parijsstraat 7,Sweet Chicc Regular,Vegan |  Vegy Lasagna
47526,3000,Lasagnerie Löven,Parijsstraat 7,Sweet Chicc King Size ,Vegan |  Vegy Lasagna
237277,3010,frituur Boem patat,"Martelarenlaan 83,3000 Leuven",Vegetarische Curryworst,Veggiesnacks
237277,3010,frituur Boem patat,"Martelarenlaan 83,3000 Leuven",Bami,Veggiesnacks
237277,3010,frituur Boem patat,"Martelarenlaan 83,3000 Leuven",Kaaskroket,Veggiesnacks
237277,3010,frituur Boem patat,"Martelarenlaan 83,3000 Leuven",Kaassoufl,Veggiesnacks
237277,3010,frituur Boem patat,"Martelarenlaan 83,3000 Leuven",Kaassoufl,Veggiesnacks
237277,3010,frituur Boem patat,"Martelarenlaan 83,3000 Leuven",Mini Loempia,Veggiesnacks
279156,2000,Panos Groenplaats,Eiermarkt 1a,Broodje Aubergine- & Tomatenspread - VEGAN,Broodjes vegetarisch
279156,2000,Panos Groenplaats,Eiermarkt 1a,Broodje Rauwkost - VEGAN,Broodjes vegetarisch
279156,2000,Panos Groenplaats,Eiermarkt 1a,Broodje Mediterraanse Hummus - VEGAN,Broodjes vegetarisch
281636,9000,Buns & Roses - Zuid,"Tentoonstellingslaan 165,",Knocking on heavens door,Veggie - Vegan burger
281636,9000,Buns & Roses - Zuid,"Tentoonstellingslaan 165,",Knocking on heavens door,Veggie - Vegan burger
281636,9000,Buns & Roses - Zuid,"Tentoonstellingslaan 165,",Knocking on heavens door,Veggie - Vegan burger
281636,9000,Buns & Roses - Zuid,"Tentoonstellingslaan 165,",Knocking on heavens door,Veggie - Vegan burger
403795,2300,KFC Turnhout,Kursaalpoort 2,Maiskolf,Greens & Veggies
403795,2300,KFC Turnhout,Kursaalpoort 2,Maiskolf,Greens & Veggies
403795,2300,KFC Turnhout,Kursaalpoort 2,Maiskolf,Greens & Veggies
403795,2300,KFC Turnhout,Kursaalpoort 2,Maiskolf,Greens & Veggies
403795,2300,KFC Turnhout,Kursaalpoort 2,Coleslaw,Greens & Veggies
403795,2300,KFC Turnhout,Kursaalpoort 2,Coleslaw,Greens & Veggies
403795,2300,KFC Turnhout,Kursaalpoort 2,Coleslaw,Greens & Veggies
403795,2300,KFC Turnhout,Kursaalpoort 2,Coleslaw,Greens & Veggies
403795,2300,KFC Turnhout,Kursaalpoort 2,Chicken Bowl,Greens & Veggies
403795,2300,KFC Turnhout,Kursaalpoort 2,Chicken Bowl,Greens & Veggies
403795,2300,KFC Turnhout,Kursaalpoort 2,Chicken Bowl,Greens & Veggies
403795,2300,KFC Turnhout,Kursaalpoort 2,Chicken Bowl,Greens & Veggies
403795,2300,KFC Turnhout,Kursaalpoort 2,Veggie Salad,Greens & Veggies
403795,2300,KFC Turnhout,Kursaalpoort 2,Veggie Salad,Greens & Veggies
403795,2300,KFC Turnhout,Kursaalpoort 2,Veggie Salad,Greens & Veggies
403795,2300,KFC Turnhout,Kursaalpoort 2,Veggie Salad,Greens & Veggies
181555,2000,Bananenleef,Geuzenstraat 15,Daal,Vegetable Curies
181555,2000,Bananenleef,Geuzenstraat 15,Chana Masaladar,Vegetable Curies
181555,2000,Bananenleef,Geuzenstraat 15,Butter Paneer Masala,Vegetable Curies
181555,2000,Bananenleef,Geuzenstraat 15,Paneer Jal Frezi,Vegetable Curies
181555,2000,Bananenleef,Geuzenstraat 15,Veg Makhani,Vegetable Curies
181555,2000,Bananenleef,Geuzenstraat 15,Bombay Potatoes,Vegetable Curies
181555,2000,Bananenleef,Geuzenstraat 15,Alu Gobi.,Vegetable Curies
181555,2000,Bananenleef,Geuzenstraat 15,Palak Paneer,Vegetable Curies
181555,2000,Bananenleef,Geuzenstraat 15,Alu Palak,Vegetable Curies
181555,2000,Bananenleef,Geuzenstraat 15,Bhini,Vegetable Curies
181555,2000,Bananenleef,Geuzenstraat 15,Mix Veg Jal Frezi,Vegetable Curies
181555,2000,Bananenleef,Geuzenstraat 15,Mushroom Bhajee,Vegetable Curies
181555,2000,Bananenleef,Geuzenstraat 15,Shahi Paneer,Vegetable Curies
